symbol,just_date,article_sentiment,event_impact_score_entity_1,overall_source_rank,volume,date,day,month,year,hour,minute
MU,2012-09-10,0.0415,51,5.5,2,2012-09-10 9:45:00,10,9,2012,9,45
INTC,2012-09-10,0.3371111111,21.38888889,6.555555556,18,2012-09-10 9:45:00,10,9,2012,9,45
AAPL,2012-09-10,0.3165,28.43333333,5.7,30,2012-09-10 9:45:00,10,9,2012,9,45
ORCL,2012-09-10,0.545,22,7.5,2,2012-09-10 9:45:00,10,9,2012,9,45
AABA,2012-09-10,-0.39,34,4,1,2012-09-10 9:45:00,10,9,2012,9,45
IBM,2012-09-10,0.4195,13,5,2,2012-09-10 9:45:00,10,9,2012,9,45
FB,2012-09-10,-0.01419047619,42.42857143,5.952380952,21,2012-09-10 9:45:00,10,9,2012,9,45
MSFT,2012-09-10,0.1724,23.1,5.4,10,2012-09-10 9:45:00,10,9,2012,9,45
CTSH,2012-09-10,0.498,47,10,1,2012-09-10 9:45:00,10,9,2012,9,45
HPQ,2012-09-10,0.2056666667,33.33333333,7.333333333,3,2012-09-10 9:45:00,10,9,2012,9,45
ADSK,2012-09-10,-0.261,50,7,1,2012-09-10 9:45:00,10,9,2012,9,45
PNR,2012-09-11,0.314,37,5,1,2012-09-11 9:45:00,11,9,2012,9,45
WDC,2012-09-11,0.3191428571,47.14285714,5.571428571,7,2012-09-11 9:45:00,11,9,2012,9,45
ETN,2012-09-11,0.31185,31.95,6.3,20,2012-09-11 9:45:00,11,9,2012,9,45
EA,2012-09-11,0.498,18,7,3,2012-09-11 9:45:00,11,9,2012,9,45
AAPL,2012-09-11,-0.2160783582,29.00746269,6.026119403,268,2012-09-11 9:45:00,11,9,2012,9,45
MSI,2012-09-11,-0.378,15,6,1,2012-09-11 9:45:00,11,9,2012,9,45
TXN,2012-09-11,0.56,18,4,1,2012-09-11 9:45:00,11,9,2012,9,45
ADP,2012-09-11,0.56,16,4,1,2012-09-11 9:45:00,11,9,2012,9,45
FSLR,2012-09-11,0.56,54,9,1,2012-09-11 9:45:00,11,9,2012,9,45
CTXS,2012-09-11,0.4,38,8,2,2012-09-11 9:45:00,11,9,2012,9,45
GOOG,2012-09-11,-0.03181132075,22.50943396,5.849056604,53,2012-09-11 9:45:00,11,9,2012,9,45
ADBE,2012-09-11,0.5183333333,29.66666667,3.666666667,3,2012-09-11 9:45:00,11,9,2012,9,45
INTC,2012-09-11,0.2957307692,21.23076923,6.346153846,26,2012-09-11 9:45:00,11,9,2012,9,45
HPQ,2012-09-11,-0.1386333333,33.66666667,5.366666667,60,2012-09-11 9:45:00,11,9,2012,9,45
AABA,2012-09-11,0.4245,32,6,2,2012-09-11 9:45:00,11,9,2012,9,45
MSFT,2012-09-11,0.1943,22.375,6.475,40,2012-09-11 9:45:00,11,9,2012,9,45
NVDA,2012-09-11,0.4706,33.4,5.8,5,2012-09-11 9:45:00,11,9,2012,9,45
EMC,2012-09-11,0.56,24,5,1,2012-09-11 9:45:00,11,9,2012,9,45
FB,2012-09-11,0.01885185185,43.25925926,4.814814815,27,2012-09-11 9:45:00,11,9,2012,9,45
ORCL,2012-09-11,-0.1965384615,18.84615385,6,13,2012-09-11 9:45:00,11,9,2012,9,45
LLL,2012-09-11,0.31,17,2,1,2012-09-11 9:45:00,11,9,2012,9,45
VRSN,2012-09-11,0.568,40,6,1,2012-09-11 9:45:00,11,9,2012,9,45
CA,2012-09-11,0.25,33,8,2,2012-09-11 9:45:00,11,9,2012,9,45
CSCO,2012-09-11,0.435,20,4,1,2012-09-11 9:45:00,11,9,2012,9,45
ETN,2012-09-12,0.356,30.4,6.5,10,2012-09-12 9:45:00,12,9,2012,9,45
CTXS,2012-09-12,0.46625,45.625,6.25,8,2012-09-12 9:45:00,12,9,2012,9,45
XLNX,2012-09-12,0.363,24,4,1,2012-09-12 9:45:00,12,9,2012,9,45
DOV,2012-09-12,-0.29,29,2,1,2012-09-12 9:45:00,12,9,2012,9,45
CRM,2012-09-12,0.435,37,6,2,2012-09-12 9:45:00,12,9,2012,9,45
HPQ,2012-09-12,-0.1086111111,33.22222222,5.5,18,2012-09-12 9:45:00,12,9,2012,9,45
GOOG,2012-09-12,0.2795208333,19.89583333,5.8125,48,2012-09-12 9:45:00,12,9,2012,9,45
AABA,2012-09-12,0.1658333333,32.83333333,4.833333333,6,2012-09-12 9:45:00,12,9,2012,9,45
FB,2012-09-12,0.06625,42.0862069,6.017241379,116,2012-09-12 9:45:00,12,9,2012,9,45
EMC,2012-09-12,0.338,14,4,1,2012-09-12 9:45:00,12,9,2012,9,45
FSLR,2012-09-12,0.46,54,6,1,2012-09-12 9:45:00,12,9,2012,9,45
INTC,2012-09-12,0.2174137931,21.55172414,5.862068966,29,2012-09-12 9:45:00,12,9,2012,9,45
CTSH,2012-09-12,0.498,47,4,1,2012-09-12 9:45:00,12,9,2012,9,45
NVDA,2012-09-12,0.643,35,5,1,2012-09-12 9:45:00,12,9,2012,9,45
WDC,2012-09-12,0.279,35,5,1,2012-09-12 9:45:00,12,9,2012,9,45
ORCL,2012-09-12,0.435,21,3,1,2012-09-12 9:45:00,12,9,2012,9,45
MSI,2012-09-12,0.3653333333,18.33333333,6.333333333,3,2012-09-12 9:45:00,12,9,2012,9,45
TXN,2012-09-12,-0.1966666667,26.33333333,7.333333333,6,2012-09-12 9:45:00,12,9,2012,9,45
ADBE,2012-09-12,0.5185,27.5,4,2,2012-09-12 9:45:00,12,9,2012,9,45
IBM,2012-09-12,0.445,14.42857143,5.142857143,7,2012-09-12 9:45:00,12,9,2012,9,45
TRIP,2012-09-12,0.349,44,5,1,2012-09-12 9:45:00,12,9,2012,9,45
SNDK,2012-09-12,0.31,34,3,1,2012-09-12 9:45:00,12,9,2012,9,45
MSFT,2012-09-12,0.4282222222,22.55555556,5.555555556,36,2012-09-12 9:45:00,12,9,2012,9,45
SYMC,2012-09-12,-0.29,30,2,1,2012-09-12 9:45:00,12,9,2012,9,45
ITW,2012-09-12,0.435,33,6,1,2012-09-12 9:45:00,12,9,2012,9,45
AAPL,2012-09-12,0.02081034483,28.74137931,6.077586207,116,2012-09-12 9:45:00,12,9,2012,9,45
MU,2012-09-12,0.393,53,3,1,2012-09-12 9:45:00,12,9,2012,9,45
GOOG,2012-09-13,0.3192195122,20.41463415,5.756097561,41,2012-09-13 9:45:00,13,9,2012,9,45
MSFT,2012-09-13,0.259106383,22.9787234,5.787234043,47,2012-09-13 9:45:00,13,9,2012,9,45
LLL,2012-09-13,0.685,21,4,1,2012-09-13 9:45:00,13,9,2012,9,45
MSI,2012-09-13,0.76,15,6,1,2012-09-13 9:45:00,13,9,2012,9,45
FSLR,2012-09-13,0.435,54,4,1,2012-09-13 9:45:00,13,9,2012,9,45
AABA,2012-09-13,0.388,21,7,1,2012-09-13 9:45:00,13,9,2012,9,45
FB,2012-09-13,0.07238043478,41.72826087,6.304347826,92,2012-09-13 9:45:00,13,9,2012,9,45
NVDA,2012-09-13,0.311,34,6,1,2012-09-13 9:45:00,13,9,2012,9,45
ORCL,2012-09-13,0.4812307692,27,5,13,2012-09-13 9:45:00,13,9,2012,9,45
ETN,2012-09-13,0.498,37,4,1,2012-09-13 9:45:00,13,9,2012,9,45
RHT,2012-09-13,0.374,38,5.5,2,2012-09-13 9:45:00,13,9,2012,9,45
EMC,2012-09-13,0.56,29,5.285714286,7,2012-09-13 9:45:00,13,9,2012,9,45
STX,2012-09-13,0.56,35,8,1,2012-09-13 9:45:00,13,9,2012,9,45
DOV,2012-09-13,0.467,32,5,2,2012-09-13 9:45:00,13,9,2012,9,45
SYMC,2012-09-13,0.498,27,6.888888889,9,2012-09-13 9:45:00,13,9,2012,9,45
AAPL,2012-09-13,0.3293094688,28.30254042,5.799076212,433,2012-09-13 9:45:00,13,9,2012,9,45
NTAP,2012-09-13,0.31,29,5,1,2012-09-13 9:45:00,13,9,2012,9,45
BRCM,2012-09-13,0.56,,2,1,2012-09-13 9:45:00,13,9,2012,9,45
IBM,2012-09-13,0.3752222222,14.22222222,5.444444444,9,2012-09-13 9:45:00,13,9,2012,9,45
INTC,2012-09-13,0.137875,22.6875,5.75,16,2012-09-13 9:45:00,13,9,2012,9,45
HPQ,2012-09-13,0.4146666667,34,4,3,2012-09-13 9:45:00,13,9,2012,9,45
SNDK,2012-09-14,0.498,31,4,1,2012-09-14 9:45:00,14,9,2012,9,45
RHT,2012-09-14,0.405,38,4,1,2012-09-14 9:45:00,14,9,2012,9,45
MSI,2012-09-14,0.4328461538,17.69230769,6.384615385,13,2012-09-14 9:45:00,14,9,2012,9,45
ADBE,2012-09-14,0.7579166667,31.58333333,4.583333333,12,2012-09-14 9:45:00,14,9,2012,9,45
HPQ,2012-09-14,0.2205714286,33.28571429,5.714285714,7,2012-09-14 9:45:00,14,9,2012,9,45
QCOM,2012-09-14,0.36425,25.75,5.25,8,2012-09-14 9:45:00,14,9,2012,9,45
CRM,2012-09-14,0.31,37,4,1,2012-09-14 9:45:00,14,9,2012,9,45
FISV,2012-09-14,0.56,23,4,1,2012-09-14 9:45:00,14,9,2012,9,45
ETN,2012-09-14,0.435,25,4,1,2012-09-14 9:45:00,14,9,2012,9,45
GOOG,2012-09-14,0.2153076923,20.28205128,5.820512821,39,2012-09-14 9:45:00,14,9,2012,9,45
AABA,2012-09-14,0.289,30,5.5,4,2012-09-14 9:45:00,14,9,2012,9,45
INTC,2012-09-14,0.17125,22.875,6.375,8,2012-09-14 9:45:00,14,9,2012,9,45
MSFT,2012-09-14,0.1695142857,22.28571429,6.085714286,35,2012-09-14 9:45:00,14,9,2012,9,45
ORCL,2012-09-14,0.4,28.25,4.25,4,2012-09-14 9:45:00,14,9,2012,9,45
NVDA,2012-09-14,0.3965,34.5,5,2,2012-09-14 9:45:00,14,9,2012,9,45
FB,2012-09-14,0.1476290323,42.90322581,5.209677419,62,2012-09-14 9:45:00,14,9,2012,9,45
LLL,2012-09-14,0.466,50,6.875,8,2012-09-14 9:45:00,14,9,2012,9,45
CSCO,2012-09-14,0.025,17.8,4.4,5,2012-09-14 9:45:00,14,9,2012,9,45
ALTR,2012-09-14,0.56,,5,1,2012-09-14 9:45:00,14,9,2012,9,45
WDC,2012-09-14,-0.325,75,7.5,2,2012-09-14 9:45:00,14,9,2012,9,45
IBM,2012-09-14,0.487,14.5,3.5,2,2012-09-14 9:45:00,14,9,2012,9,45
AAPL,2012-09-14,0.2103513514,29.06081081,5.932432432,148,2012-09-14 9:45:00,14,9,2012,9,45
IPG,2012-09-14,0.56,20,4,1,2012-09-14 9:45:00,14,9,2012,9,45
RHI,2012-09-15,0.31,21,7,1,2012-09-15 9:45:00,15,9,2012,9,45
MSI,2012-09-15,-0.12025,14.25,5.5,4,2012-09-15 9:45:00,15,9,2012,9,45
IBM,2012-09-15,0.5445,14,5.5,2,2012-09-15 9:45:00,15,9,2012,9,45
FB,2012-09-15,-0.1942722222,41.68333333,5.55,180,2012-09-15 9:45:00,15,9,2012,9,45
NVDA,2012-09-15,0.09333333333,38.5,6.166666667,6,2012-09-15 9:45:00,15,9,2012,9,45
CTSH,2012-09-15,0.498,47,5,1,2012-09-15 9:45:00,15,9,2012,9,45
ORCL,2012-09-15,0.3796666667,23,4.666666667,3,2012-09-15 9:45:00,15,9,2012,9,45
EA,2012-09-15,0.56,44,5,1,2012-09-15 9:45:00,15,9,2012,9,45
GOOG,2012-09-15,0.2096285714,20.14285714,6.514285714,35,2012-09-15 9:45:00,15,9,2012,9,45
PNR,2012-09-15,0.31,36,8.5,2,2012-09-15 9:45:00,15,9,2012,9,45
CSC,2012-09-15,0.31,17,7,1,2012-09-15 9:45:00,15,9,2012,9,45
WDC,2012-09-15,-0.21,40.16666667,5.666666667,6,2012-09-15 9:45:00,15,9,2012,9,45
DOV,2012-09-15,0.31,24,5,1,2012-09-15 9:45:00,15,9,2012,9,45
HPQ,2012-09-15,0.3177,31.9,5.4,10,2012-09-15 9:45:00,15,9,2012,9,45
AAPL,2012-09-15,0.2455172414,29.54310345,6.060344828,116,2012-09-15 9:45:00,15,9,2012,9,45
ADP,2012-09-15,-0.29,0,8,2,2012-09-15 9:45:00,15,9,2012,9,45
AABA,2012-09-15,0.0725,31.5,7.5,2,2012-09-15 9:45:00,15,9,2012,9,45
MSFT,2012-09-15,0.001038461538,22.80769231,6,26,2012-09-15 9:45:00,15,9,2012,9,45
INTC,2012-09-15,0.2314166667,20.91666667,5.833333333,12,2012-09-15 9:45:00,15,9,2012,9,45
ADBE,2012-09-15,0.373,29,4,1,2012-09-15 9:45:00,15,9,2012,9,45
ETN,2012-09-15,0.568375,30,5,8,2012-09-15 9:45:00,15,9,2012,9,45
ADBE,2012-09-16,0.145,25,5.5,2,2012-09-16 9:45:00,16,9,2012,9,45
HPQ,2012-09-16,0.2775,34,5.5,4,2012-09-16 9:45:00,16,9,2012,9,45
ETN,2012-09-16,0.435,31,5,1,2012-09-16 9:45:00,16,9,2012,9,45
CSCO,2012-09-16,0.23825,20.5,4.5,4,2012-09-16 9:45:00,16,9,2012,9,45
ORCL,2012-09-16,0.31,22,4,1,2012-09-16 9:45:00,16,9,2012,9,45
FB,2012-09-16,-0.1880952381,41.9047619,6.142857143,21,2012-09-16 9:45:00,16,9,2012,9,45
GOOG,2012-09-16,-0.02845,20,6.35,20,2012-09-16 9:45:00,16,9,2012,9,45
MSFT,2012-09-16,0.2377333333,22.26666667,6.2,15,2012-09-16 9:45:00,16,9,2012,9,45
AAPL,2012-09-16,0.1876756757,29.83783784,5.918918919,37,2012-09-16 9:45:00,16,9,2012,9,45
INTC,2012-09-16,-0.29,24,6,1,2012-09-16 9:45:00,16,9,2012,9,45
FB,2012-09-17,0.2328421053,43.78947368,6,19,2012-09-17 9:45:00,17,9,2012,9,45
HPQ,2012-09-17,0.4635,39,4,2,2012-09-17 9:45:00,17,9,2012,9,45
SYMC,2012-09-17,0.31,31,7,1,2012-09-17 9:45:00,17,9,2012,9,45
IBM,2012-09-17,-0.091,14,4.75,4,2012-09-17 9:45:00,17,9,2012,9,45
AAPL,2012-09-17,0.2120285714,29.37142857,5.971428571,35,2012-09-17 9:45:00,17,9,2012,9,45
FSLR,2012-09-17,-0.29,100,7,1,2012-09-17 9:45:00,17,9,2012,9,45
MSFT,2012-09-17,0.27085,21.75,5.55,20,2012-09-17 9:45:00,17,9,2012,9,45
ADP,2012-09-17,-0.348,31,6,1,2012-09-17 9:45:00,17,9,2012,9,45
MSI,2012-09-17,0.3415,13.5,4,2,2012-09-17 9:45:00,17,9,2012,9,45
ADBE,2012-09-17,0.31,27,5,1,2012-09-17 9:45:00,17,9,2012,9,45
INTC,2012-09-17,0.4355,22.5,6,2,2012-09-17 9:45:00,17,9,2012,9,45
WDC,2012-09-17,-0.36,42,8,1,2012-09-17 9:45:00,17,9,2012,9,45
STX,2012-09-17,-0.29,42,5,1,2012-09-17 9:45:00,17,9,2012,9,45
GOOG,2012-09-17,0.1768333333,20.11111111,5.666666667,18,2012-09-17 9:45:00,17,9,2012,9,45
AABA,2012-09-17,0.485,32,5.8,5,2012-09-17 9:45:00,17,9,2012,9,45
PNR,2012-09-18,0.3308888889,39.11111111,6.444444444,9,2012-09-18 9:45:00,18,9,2012,9,45
FB,2012-09-18,0.0618,41.71428571,5.857142857,35,2012-09-18 9:45:00,18,9,2012,9,45
INTC,2012-09-18,0.189,24,3.333333333,3,2012-09-18 9:45:00,18,9,2012,9,45
ETN,2012-09-18,0.3844210526,19.78947368,5.947368421,19,2012-09-18 9:45:00,18,9,2012,9,45
AABA,2012-09-18,0.01435714286,32.35714286,5.428571429,14,2012-09-18 9:45:00,18,9,2012,9,45
ALTR,2012-09-18,0.272,,5,1,2012-09-18 9:45:00,18,9,2012,9,45
ORCL,2012-09-18,0.487,21.26666667,6.9,30,2012-09-18 9:45:00,18,9,2012,9,45
HPQ,2012-09-18,0.4827272727,32.68181818,5.954545455,22,2012-09-18 9:45:00,18,9,2012,9,45
AAPL,2012-09-18,0.1497192982,29.9122807,6.105263158,57,2012-09-18 9:45:00,18,9,2012,9,45
CTSH,2012-09-18,0.498,47,3,1,2012-09-18 9:45:00,18,9,2012,9,45
FISV,2012-09-18,0.46,34,2,1,2012-09-18 9:45:00,18,9,2012,9,45
STX,2012-09-18,0.279,42,6,1,2012-09-18 9:45:00,18,9,2012,9,45
MSFT,2012-09-18,0.09082926829,24.07317073,6.097560976,41,2012-09-18 9:45:00,18,9,2012,9,45
SNDK,2012-09-18,0.58,34,8,1,2012-09-18 9:45:00,18,9,2012,9,45
CRM,2012-09-18,0.395,34.2,6.2,5,2012-09-18 9:45:00,18,9,2012,9,45
GOOG,2012-09-18,-0.01290506329,21.10759494,5.981012658,158,2012-09-18 9:45:00,18,9,2012,9,45
QCOM,2012-09-18,0.3233333333,22,3.666666667,3,2012-09-18 9:45:00,18,9,2012,9,45
MU,2012-09-18,0.507,59.5,5.5,2,2012-09-18 9:45:00,18,9,2012,9,45
XLNX,2012-09-18,0.435,25,5,1,2012-09-18 9:45:00,18,9,2012,9,45
IBM,2012-09-18,0.333,13,6,1,2012-09-18 9:45:00,18,9,2012,9,45
ADSK,2012-09-18,0.435,39,5,1,2012-09-18 9:45:00,18,9,2012,9,45
DOV,2012-09-18,0.1516666667,22,6.666666667,3,2012-09-18 9:45:00,18,9,2012,9,45
CSCO,2012-09-18,0.31,19,6,1,2012-09-18 9:45:00,18,9,2012,9,45
BRCM,2012-09-18,0.31,,6,1,2012-09-18 9:45:00,18,9,2012,9,45
ORCL,2012-09-19,0.5215714286,22.42857143,5.571428571,7,2012-09-19 9:45:00,19,9,2012,9,45
STX,2012-09-19,0.5445,50,5.75,4,2012-09-19 9:45:00,19,9,2012,9,45
SYMC,2012-09-19,0.259,25,4,1,2012-09-19 9:45:00,19,9,2012,9,45
DOV,2012-09-19,-0.29,24,6,2,2012-09-19 9:45:00,19,9,2012,9,45
PNR,2012-09-19,0.498,43,6,1,2012-09-19 9:45:00,19,9,2012,9,45
IBM,2012-09-19,0.2656666667,15.41666667,4.833333333,12,2012-09-19 9:45:00,19,9,2012,9,45
ETN,2012-09-19,0.5733333333,30,4,3,2012-09-19 9:45:00,19,9,2012,9,45
XLNX,2012-09-19,0.275,25,5,1,2012-09-19 9:45:00,19,9,2012,9,45
QCOM,2012-09-19,0.334,22,6,1,2012-09-19 9:45:00,19,9,2012,9,45
BRCM,2012-09-19,0.56,,8,1,2012-09-19 9:45:00,19,9,2012,9,45
AAPL,2012-09-19,0.1423561644,29.04109589,6.150684932,73,2012-09-19 9:45:00,19,9,2012,9,45
CSCO,2012-09-19,0.327,23.14285714,5.428571429,7,2012-09-19 9:45:00,19,9,2012,9,45
EA,2012-09-19,0.435,83,3,1,2012-09-19 9:45:00,19,9,2012,9,45
FISV,2012-09-19,0.56,40,4,1,2012-09-19 9:45:00,19,9,2012,9,45
MSFT,2012-09-19,0.3745061728,23.74074074,6.339506173,162,2012-09-19 9:45:00,19,9,2012,9,45
GOOG,2012-09-19,0.2085,20.15909091,5.636363636,44,2012-09-19 9:45:00,19,9,2012,9,45
WDC,2012-09-19,0.568,44,8,1,2012-09-19 9:45:00,19,9,2012,9,45
MU,2012-09-19,0.5374545455,45.63636364,6.545454545,11,2012-09-19 9:45:00,19,9,2012,9,45
INTC,2012-09-19,-0.08425,21,5.5,4,2012-09-19 9:45:00,19,9,2012,9,45
INTU,2012-09-19,0.46,30,7.5,2,2012-09-19 9:45:00,19,9,2012,9,45
ADSK,2012-09-19,0.3715,38,4.5,2,2012-09-19 9:45:00,19,9,2012,9,45
AABA,2012-09-19,0.408388535,34.17834395,6.070063694,157,2012-09-19 9:45:00,19,9,2012,9,45
TXN,2012-09-19,0.0915,32,4.5,2,2012-09-19 9:45:00,19,9,2012,9,45
MSI,2012-09-19,0.069875,17.375,4.875,8,2012-09-19 9:45:00,19,9,2012,9,45
HPQ,2012-09-19,0.4141666667,31,5,6,2012-09-19 9:45:00,19,9,2012,9,45
CRM,2012-09-19,0.4244,50.6,5.2,5,2012-09-19 9:45:00,19,9,2012,9,45
FB,2012-09-19,0.1620769231,39.61538462,5.487179487,39,2012-09-19 9:45:00,19,9,2012,9,45
ADP,2012-09-20,0.56,21,5,1,2012-09-20 9:45:00,20,9,2012,9,45
SYMC,2012-09-20,0.388,27,7,2,2012-09-20 9:45:00,20,9,2012,9,45
ADSK,2012-09-20,0.435,37,4,1,2012-09-20 9:45:00,20,9,2012,9,45
DOV,2012-09-20,0.0675,26,5.5,2,2012-09-20 9:45:00,20,9,2012,9,45
MSI,2012-09-20,-0.378,15,6,2,2012-09-20 9:45:00,20,9,2012,9,45
FISV,2012-09-20,0.56,40,5,1,2012-09-20 9:45:00,20,9,2012,9,45
GOOG,2012-09-20,-0.01966071429,20.19642857,5.660714286,56,2012-09-20 9:45:00,20,9,2012,9,45
STX,2012-09-20,-0.29,59,5,2,2012-09-20 9:45:00,20,9,2012,9,45
CRM,2012-09-20,-0.01096153846,48.80769231,6.769230769,26,2012-09-20 9:45:00,20,9,2012,9,45
IBM,2012-09-20,0.279,12,6,1,2012-09-20 9:45:00,20,9,2012,9,45
AAPL,2012-09-20,0.1503615385,29.09230769,5.976923077,130,2012-09-20 9:45:00,20,9,2012,9,45
NTAP,2012-09-20,0.378,28,4,1,2012-09-20 9:45:00,20,9,2012,9,45
INTC,2012-09-20,0.3966875,21.3125,5.875,16,2012-09-20 9:45:00,20,9,2012,9,45
ORCL,2012-09-20,0.35025,22.58333333,5.083333333,12,2012-09-20 9:45:00,20,9,2012,9,45
ADI,2012-09-20,0.56,47,7.833333333,6,2012-09-20 9:45:00,20,9,2012,9,45
LLL,2012-09-20,0.31,12,6,1,2012-09-20 9:45:00,20,9,2012,9,45
ADBE,2012-09-20,0.09955696203,35.74683544,6.670886076,79,2012-09-20 9:45:00,20,9,2012,9,45
CTXS,2012-09-20,0.1975,41,4,2,2012-09-20 9:45:00,20,9,2012,9,45
HPQ,2012-09-20,0.1917575758,34.18181818,6.303030303,33,2012-09-20 9:45:00,20,9,2012,9,45
MU,2012-09-20,-0.29,54,5,1,2012-09-20 9:45:00,20,9,2012,9,45
MSFT,2012-09-20,0.2125,23.5,5.340909091,44,2012-09-20 9:45:00,20,9,2012,9,45
ETN,2012-09-20,0.266,35.51851852,6.296296296,27,2012-09-20 9:45:00,20,9,2012,9,45
FB,2012-09-20,-0.1406296296,39.40740741,6.222222222,81,2012-09-20 9:45:00,20,9,2012,9,45
CSCO,2012-09-20,-0.006,19.28571429,4.857142857,7,2012-09-20 9:45:00,20,9,2012,9,45
AABA,2012-09-20,0.24425,33.125,5.5,8,2012-09-20 9:45:00,20,9,2012,9,45
CSC,2012-09-21,0.435,35,3,1,2012-09-21 9:45:00,21,9,2012,9,45
CRM,2012-09-21,0.3839411765,53.29411765,4.705882353,17,2012-09-21 9:45:00,21,9,2012,9,45
GOOG,2012-09-21,0.2559358974,20.32051282,5.756410256,78,2012-09-21 9:45:00,21,9,2012,9,45
AABA,2012-09-21,0.3224,32.9,4.9,10,2012-09-21 9:45:00,21,9,2012,9,45
AAPL,2012-09-21,-0.06498850575,29.15325671,5.559386973,261,2012-09-21 9:45:00,21,9,2012,9,45
STX,2012-09-21,0.56,50,5,2,2012-09-21 9:45:00,21,9,2012,9,45
CSCO,2012-09-21,0.6016666667,22,6.333333333,3,2012-09-21 9:45:00,21,9,2012,9,45
CTXS,2012-09-21,0.455,34,5,1,2012-09-21 9:45:00,21,9,2012,9,45
HPQ,2012-09-21,0.2923333333,35.16666667,6.5,12,2012-09-21 9:45:00,21,9,2012,9,45
ADBE,2012-09-21,0.2638,30.4,4.4,5,2012-09-21 9:45:00,21,9,2012,9,45
QCOM,2012-09-21,0.56,20,8,2,2012-09-21 9:45:00,21,9,2012,9,45
MSFT,2012-09-21,0.2449115044,25.25663717,5.955752212,113,2012-09-21 9:45:00,21,9,2012,9,45
FB,2012-09-21,0.1113737374,41.62626263,6.282828283,99,2012-09-21 9:45:00,21,9,2012,9,45
ETN,2012-09-21,0.01,28.5,6,2,2012-09-21 9:45:00,21,9,2012,9,45
INTC,2012-09-21,-0.1015789474,26.10526316,6.736842105,19,2012-09-21 9:45:00,21,9,2012,9,45
NVDA,2012-09-21,0.56,34,5,1,2012-09-21 9:45:00,21,9,2012,9,45
MSI,2012-09-21,0.20525,14,4.5,4,2012-09-21 9:45:00,21,9,2012,9,45
FFIV,2012-09-21,0.31,48,6,1,2012-09-21 9:45:00,21,9,2012,9,45
NTAP,2012-09-21,0.56,41,8,1,2012-09-21 9:45:00,21,9,2012,9,45
ORCL,2012-09-21,0.1592857143,25.76190476,6.714285714,42,2012-09-21 9:45:00,21,9,2012,9,45
IBM,2012-09-21,0.2805833333,10.55555556,5,36,2012-09-21 9:45:00,21,9,2012,9,45
EMC,2012-09-21,0.31,29,8,1,2012-09-21 9:45:00,21,9,2012,9,45
ADI,2012-09-21,0.435,36,7.571428571,7,2012-09-21 9:45:00,21,9,2012,9,45
ADSK,2012-09-21,0.435,36,4,1,2012-09-21 9:45:00,21,9,2012,9,45
XLNX,2012-09-21,0.423,25,1,1,2012-09-21 9:45:00,21,9,2012,9,45
NVDA,2012-09-22,0.393,33,6,1,2012-09-22 9:45:00,22,9,2012,9,45
AMAT,2012-09-22,0.56,33,2,1,2012-09-22 9:45:00,22,9,2012,9,45
FB,2012-09-22,0.07883653846,42.86538462,6.048076923,104,2012-09-22 9:45:00,22,9,2012,9,45
ORCL,2012-09-22,0.1727,22.2,6.1,10,2012-09-22 9:45:00,22,9,2012,9,45
MSFT,2012-09-22,0.2198333333,23,5.633333333,30,2012-09-22 9:45:00,22,9,2012,9,45
AAPL,2012-09-22,0.04164566929,29.36220472,5.566929134,127,2012-09-22 9:45:00,22,9,2012,9,45
QCOM,2012-09-22,0.01,20.5,5,2,2012-09-22 9:45:00,22,9,2012,9,45
AABA,2012-09-22,0.564,36,4,1,2012-09-22 9:45:00,22,9,2012,9,45
ADP,2012-09-22,0.31,25,8,1,2012-09-22 9:45:00,22,9,2012,9,45
MSI,2012-09-22,0.2677142857,15.28571429,6,7,2012-09-22 9:45:00,22,9,2012,9,45
STX,2012-09-22,0.279,34,5,1,2012-09-22 9:45:00,22,9,2012,9,45
CRM,2012-09-22,-0.334,52.5,7.5,2,2012-09-22 9:45:00,22,9,2012,9,45
IBM,2012-09-22,0.2292857143,17.14285714,6.142857143,7,2012-09-22 9:45:00,22,9,2012,9,45
GOOG,2012-09-22,0.1380333333,19.96666667,5.9,30,2012-09-22 9:45:00,22,9,2012,9,45
HPQ,2012-09-22,0.333,36.25,6.166666667,12,2012-09-22 9:45:00,22,9,2012,9,45
SYMC,2012-09-22,0.015,29,6,2,2012-09-22 9:45:00,22,9,2012,9,45
INTC,2012-09-22,0.1452,24.2,5.4,5,2012-09-22 9:45:00,22,9,2012,9,45
ADBE,2012-09-23,0.56,32,6,1,2012-09-23 9:45:00,23,9,2012,9,45
CRM,2012-09-23,-0.29,29,6,1,2012-09-23 9:45:00,23,9,2012,9,45
HPQ,2012-09-23,0.24,33.66666667,5.333333333,3,2012-09-23 9:45:00,23,9,2012,9,45
WDC,2012-09-23,0.339,44,5,1,2012-09-23 9:45:00,23,9,2012,9,45
AAPL,2012-09-23,-0.2228461538,31.99519231,5.846153846,208,2012-09-23 9:45:00,23,9,2012,9,45
ORCL,2012-09-23,-0.2373461538,21.97435897,5.871794872,78,2012-09-23 9:45:00,23,9,2012,9,45
MSFT,2012-09-23,0.142375,23.25,6,8,2012-09-23 9:45:00,23,9,2012,9,45
AABA,2012-09-23,0.31,31,5,1,2012-09-23 9:45:00,23,9,2012,9,45
ETN,2012-09-23,-0.29,31,4,1,2012-09-23 9:45:00,23,9,2012,9,45
